Time_s,Time_min,Time_hr,Ambient_Temp_C,Milk_Temp_C,PCM_Temp_C,PCM_Phase_Fraction,PCM_Heat_Removal_W,Ambient_Heat_Influx_W,Cumulative_Heat_Removed_kJ,PCM_Available_Capacity_kJ,PCM_Remaining_Capacity_kJ,Milk_Volume_L,Milk_Mass_kg,Insulation_Thickness_mm,PCM_Mass_kg,Target_Temp_C,Cooling_Status,Model_Status
22830,380.5,6.34166666666667,35,20.0704602672219,34.7039899711729,1,0,0.37001253603389,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22840,380.666666666667,6.34444444444444,35,20.0704602672219,34.7045501186633,1,0,0.369312351670867,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22850,380.833333333333,6.34722222222222,35,20.0704602672219,34.705109206172,1,0,0.368613492284995,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22860,381,6.35,35,20.0704602672219,34.7056672357048,1,0,0.367915955368945,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22870,381.166666666667,6.35277777777778,35,20.0704602672219,34.7062242092639,1,0,0.36721973842015,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22880,381.333333333333,6.35555555555556,35,20.0704602672219,34.7067801288474,1,0,0.366524838940805,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22890,381.5,6.35833333333333,35,20.0704602672219,34.7073349964496,1,0,0.365831254437943,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22900,381.666666666667,6.36111111111111,35,20.0704602672219,34.7078888140615,1,0,0.365138982423083,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22910,381.833333333333,6.36388888888889,35,20.0704602672219,34.7084415836699,1,0,0.364448020412569,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22920,382,6.36666666666667,35,20.0704602672219,34.708993307258,1,0,0.363758365927458,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22930,382.166666666667,6.36944444444444,35,20.0704602672219,34.7095439868052,1,0,0.36307001649349,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22940,382.333333333333,6.37222222222222,35,20.0704602672219,34.7100936242871,1,0,0.362382969641111,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22950,382.5,6.375,35,20.0704602672219,34.7106422216757,1,0,0.361697222905359,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22960,382.666666666667,6.37777777777778,35,20.0704602672219,34.7111897809392,1,0,0.361012773826062,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22970,382.833333333333,6.38055555555556,35,20.0704602672219,34.7117363040419,1,0,0.360329619947617,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22980,383,6.38333333333333,35,20.0704602672219,34.7122817929448,1,0,0.359647758819053,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
22990,383.166666666667,6.38611111111111,35,20.0704602672219,34.7128262496048,1,0,0.358967187994033,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23000,383.333333333333,6.38888888888889,35,20.0704602672219,34.7133696759753,1,0,0.358287905030936,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23010,383.5,6.39166666666667,35,20.0704602672219,34.7139120740058,1,0,0.357609907492726,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23020,383.666666666667,6.39444444444444,35,20.0704602672219,34.7144534456425,1,0,0.356933192946869,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23030,383.833333333333,6.39722222222222,35,20.0704602672219,34.7149937928275,1,0,0.356257758965608,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23040,384,6.4,35,20.0704602672219,34.7155331174994,1,0,0.355583603125709,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23050,384.166666666667,6.40277777777778,35,20.0704602672219,34.7160714215933,1,0,0.354910723008421,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23060,384.333333333333,6.40555555555556,35,20.0704602672219,34.7166087070402,1,0,0.354239116199757,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23070,384.5,6.40833333333333,35,20.0704602672219,34.7171449757679,1,0,0.353568780290088,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23080,384.666666666667,6.41111111111111,35,20.0704602672219,34.7176802297003,1,0,0.352899712874564,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23090,384.833333333333,6.41388888888889,35,20.0704602672219,34.7182144707578,1,0,0.352231911552803,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23100,385,6.41666666666667,35,20.0704602672219,34.718747700857,1,0,0.35156537392881,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23110,385.166666666667,6.41944444444444,35,20.0704602672219,34.7192799219109,1,0,0.350900097611353,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23120,385.333333333333,6.42222222222222,35,20.0704602672219,34.7198111358291,1,0,0.350236080213584,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23130,385.5,6.425,35,20.0704602672219,34.7203413445174,1,0,0.349573319353293,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23140,385.666666666667,6.42777777777778,35,20.0704602672219,34.7208705498779,1,0,0.348911812652588,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23150,385.833333333333,6.43055555555556,35,20.0704602672219,34.7213987538094,1,0,0.348251557738264,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23160,386,6.43333333333333,35,20.0704602672219,34.7219259582068,1,0,0.347592552241522,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23170,386.166666666667,6.43611111111111,35,20.0704602672219,34.7224521649616,1,0,0.346934793798042,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23180,386.333333333333,6.43888888888889,35,20.0704602672219,34.7229773759616,1,0,0.346278280048002,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23190,386.5,6.44166666666667,35,20.0704602672219,34.7235015930912,1,0,0.345623008636045,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23200,386.666666666667,6.44444444444444,35,20.0704602672219,34.724024818231,1,0,0.344968977211266,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23210,386.833333333333,6.44722222222222,35,20.0704602672219,34.7245470532582,1,0,0.344316183427207,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23220,387,6.45,35,20.0704602672219,34.7250683000465,1,0,0.343664624941846,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23230,387.166666666667,6.45277777777778,35,20.0704602672219,34.725588560466,1,0,0.343014299417534,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23240,387.333333333333,6.45555555555556,35,20.0704602672219,34.7261078363831,1,0,0.342365204521151,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23250,387.5,6.45833333333333,35,20.0704602672219,34.7266261296608,1,0,0.341717337923981,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23260,387.666666666667,6.46111111111111,35,20.0704602672219,34.7271434421587,1,0,0.341070697301653,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23270,387.833333333333,6.46388888888889,35,20.0704602672219,34.7276597757327,1,0,0.340425280334138,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23280,388,6.46666666666667,35,20.0704602672219,34.7281751322352,1,0,0.33978108470599,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23290,388.166666666667,6.46944444444444,35,20.0704602672219,34.7286895135152,1,0,0.339138108106045,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23300,388.333333333333,6.47222222222222,35,20.0704602672219,34.729202921418,1,0,0.338496348227508,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23310,388.5,6.475,35,20.0704602672219,34.7297153577857,1,0,0.337855802767875,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23320,388.666666666667,6.47777777777778,35,20.0704602672219,34.7302268244567,1,0,0.337216469429107,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23330,388.833333333333,6.48055555555556,35,20.0704602672219,34.730737323266,1,0,0.336578345917449,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23340,389,6.48333333333333,35,20.0704602672219,34.7312468560451,1,0,0.335941429943567,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23350,389.166666666667,6.48611111111111,35,20.0704602672219,34.7317554246221,1,0,0.33530571922241,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23360,389.333333333333,6.48888888888889,35,20.0704602672219,34.7322630308214,1,0,0.334671211473196,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23370,389.5,6.49166666666667,35,20.0704602672219,34.7327696764644,1,0,0.334037904419464,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23380,389.666666666667,6.49444444444444,35,20.0704602672219,34.7332753633686,1,0,0.333405795789279,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23390,389.833333333333,6.49722222222222,35,20.0704602672219,34.7337800933483,1,0,0.332774883314642,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23400,390,6.5,35,20.0704602672219,34.7342838682142,1,0,0.332145164732189,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23410,390.166666666667,6.50277777777778,35,20.0704602672219,34.7347866897739,1,0,0.331516637782627,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23420,390.333333333333,6.50555555555556,35,20.0704602672219,34.7352885598313,1,0,0.330889300210933,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23430,390.5,6.50833333333333,35,20.0704602672219,34.7357894801868,1,0,0.330263149766488,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23440,390.666666666667,6.51111111111111,35,20.0704602672219,34.7362894526377,1,0,0.32963818420285,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23450,390.833333333333,6.51388888888889,35,20.0704602672219,34.7367884789777,1,0,0.329014401277821,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23460,391,6.51666666666667,35,20.0704602672219,34.7372865609973,1,0,0.328391798753431,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23470,391.166666666667,6.51944444444444,35,20.0704602672219,34.7377837004831,1,0,0.327770374396081,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23480,391.333333333333,6.52222222222222,35,20.0704602672219,34.738279899219,1,0,0.327150125976221,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23490,391.5,6.525,35,20.0704602672219,34.7387751589851,1,0,0.326531051268564,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23500,391.666666666667,6.52777777777778,35,20.0704602672219,34.7392694815583,1,0,0.325913148052166,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23510,391.833333333333,6.53055555555556,35,20.0704602672219,34.7397628687119,1,0,0.325296414110134,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23520,392,6.53333333333333,35,20.0704602672219,34.7402553222162,1,0,0.324680847229786,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23530,392.166666666667,6.53611111111111,35,20.0704602672219,34.7407468438378,1,0,0.324066445202735,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23540,392.333333333333,6.53888888888889,35,20.0704602672219,34.7412374353404,1,0,0.323453205824524,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23550,392.5,6.54166666666667,35,20.0704602672219,34.7417270984838,1,0,0.322841126895286,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23560,392.666666666667,6.54444444444444,35,20.0704602672219,34.7422158350249,1,0,0.322230206218919,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23570,392.833333333333,6.54722222222222,35,20.0704602672219,34.742703646717,1,0,0.321620441603692,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23580,393,6.55,35,20.0704602672219,34.7431905353105,1,0,0.321011830861906,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23590,393.166666666667,6.55277777777778,35,20.0704602672219,34.743676502552,1,0,0.320404371810055,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23600,393.333333333333,6.55555555555556,35,20.0704602672219,34.744161550185,1,0,0.319798062268788,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23610,393.5,6.55833333333333,35,20.0704602672219,34.7446456799497,1,0,0.31919290006293,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23620,393.666666666667,6.56111111111111,35,20.0704602672219,34.7451288935831,1,0,0.318588883021187,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23630,393.833333333333,6.56388888888889,35,20.0704602672219,34.7456111928186,1,0,0.317986008976696,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23640,394,6.56666666666667,35,20.0704602672219,34.7460925793868,1,0,0.317384275766512,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23650,394.166666666667,6.56944444444444,35,20.0704602672219,34.7465730550146,1,0,0.316783681231723,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23660,394.333333333333,6.57222222222222,35,20.0704602672219,34.7470526214259,1,0,0.316184223217579,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23670,394.5,6.575,35,20.0704602672219,34.7475312803412,1,0,0.315585899573492,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23680,394.666666666667,6.57777777777778,35,20.0704602672219,34.7480090334778,1,0,0.314988708152804,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23690,394.833333333333,6.58055555555556,35,20.0704602672219,34.7484858825496,1,0,0.314392646813015,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23700,395,6.58333333333333,35,20.0704602672219,34.7489618292675,1,0,0.313797713415624,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23710,395.166666666667,6.58611111111111,35,20.0704602672219,34.749436875339,1,0,0.313203905826303,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23720,395.333333333333,6.58888888888889,35,20.0704602672219,34.7499110224685,1,0,0.312611221914434,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23730,395.5,6.59166666666667,35,20.0704602672219,34.750384272357,1,0,0.312019659553799,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23740,395.666666666667,6.59444444444444,35,20.0704602672219,34.7508566267024,1,0,0.311429216622061,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23750,395.833333333333,6.59722222222222,35,20.0704602672219,34.7513280871993,1,0,0.31083989100086,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23760,396,6.6,35,20.0704602672219,34.7517986555393,1,0,0.31025168057587,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23770,396.166666666667,6.60277777777778,35,20.0704602672219,34.7522683334106,1,0,0.309664583236735,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23780,396.333333333333,6.60555555555556,35,20.0704602672219,34.7527371224982,1,0,0.309078596877264,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23790,396.5,6.60833333333333,35,20.0704602672219,34.753205024484,1,0,0.308493719394987,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23800,396.666666666667,6.61111111111111,35,20.0704602672219,34.7536720410467,1,0,0.307909948691663,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23810,396.833333333333,6.61388888888889,35,20.0704602672219,34.7541381738617,1,0,0.307327282672816,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23820,397,6.61666666666667,35,20.0704602672219,34.7546034246015,1,0,0.306745719248092,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23830,397.166666666667,6.61944444444444,35,20.0704602672219,34.7550677949352,1,0,0.30616525633099,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23840,397.333333333333,6.62222222222222,35,20.0704602672219,34.7555312865288,1,0,0.305585891839062,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23850,397.5,6.625,35,20.0704602672219,34.7559939010452,1,0,0.305007623693552,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23860,397.666666666667,6.62777777777778,35,20.0704602672219,34.756455640144,1,0,0.30443044981995,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23870,397.833333333333,6.63055555555556,35,20.0704602672219,34.756916505482,1,0,0.303854368147451,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23880,398,6.63333333333333,35,20.0704602672219,34.7573764987125,1,0,0.303279376609371,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23890,398.166666666667,6.63611111111111,35,20.0704602672219,34.7578356214858,1,0,0.302705473142755,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23900,398.333333333333,6.63888888888889,35,20.0704602672219,34.7582938754491,1,0,0.302132655688609,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23910,398.5,6.64166666666667,35,20.0704602672219,34.7587512622465,1,0,0.30156092219185,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23920,398.666666666667,6.64444444444444,35,20.0704602672219,34.7592077835189,1,0,0.300990270601353,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23930,398.833333333333,6.64722222222222,35,20.0704602672219,34.7596634409042,1,0,0.30042069886969,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23940,399,6.65,35,20.0704602672219,34.7601182360372,1,0,0.299852204953446,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23950,399.166666666667,6.65277777777778,35,20.0704602672219,34.7605721705496,1,0,0.299284786813061,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23960,399.333333333333,6.65555555555556,35,20.0704602672219,34.7610252460697,1,0,0.298718442412857,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23970,399.5,6.65833333333333,35,20.0704602672219,34.7614774642233,1,0,0.298153169720869,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23980,399.666666666667,6.66111111111111,35,20.0704602672219,34.7619288266327,1,0,0.297588966709146,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
23990,399.833333333333,6.66388888888889,35,20.0704602672219,34.7623793349172,1,0,0.297025831353448,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24000,400,6.66666666666667,35,20.0704602672219,34.7628289906933,1,0,0.296463761633436,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24010,400.166666666667,6.66944444444444,35,20.0704602672219,34.7632777955739,1,0,0.295902755532662,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24020,400.333333333333,6.67222222222222,35,20.0704602672219,34.7637257511693,1,0,0.295342811038326,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24030,400.5,6.675,35,20.0704602672219,34.7641728590867,1,0,0.294783926141564,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24040,400.666666666667,6.67777777777778,35,20.0704602672219,34.7646191209302,1,0,0.294226098837216,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24050,400.833333333333,6.68055555555556,35,20.0704602672219,34.7650645383008,1,0,0.293669327124046,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24060,401,6.68333333333333,35,20.0704602672219,34.7655091127964,1,0,0.293113609004454,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24070,401.166666666667,6.68611111111111,35,20.0704602672219,34.7659528460122,1,0,0.292558942484771,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24080,401.333333333333,6.68888888888889,35,20.0704602672219,34.76639573954,1,0,0.292005325574962,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24090,401.5,6.69166666666667,35,20.0704602672219,34.7668377949689,1,0,0.291452756288901,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24100,401.666666666667,6.69444444444444,35,20.0704602672219,34.7672790138847,1,0,0.290901232644085,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24110,401.833333333333,6.69722222222222,35,20.0704602672219,34.7677193978705,1,0,0.29035075266183,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24120,402,6.7,35,20.0704602672219,34.7681589485062,1,0,0.289801314367217,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24130,402.166666666667,6.70277777777778,35,20.0704602672219,34.7685976673688,1,0,0.289252915788953,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24140,402.333333333333,6.70555555555556,35,20.0704602672219,34.7690355560323,1,0,0.28870555495967,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24150,402.5,6.70833333333333,35,20.0704602672219,34.7694726160676,1,0,0.288159229915514,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24160,402.666666666667,6.71111111111111,35,20.0704602672219,34.7699088490428,1,0,0.287613938696509,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24170,402.833333333333,6.71388888888889,35,20.0704602672219,34.770344256523,1,0,0.287069679346246,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
24180,403,6.71666666666667,35,20.0704602672219,34.7707788400703,1,0,0.286526449912152,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
